(							
(	13.3 	(	2.307494E-04	1.464291E-03	6.924014E-05	)	)
(	13.4 	(	2.304689E-04	1.474644E-03	6.922537E-05	)	)
(	13.5 	(	2.300758E-04	1.484477E-03	6.917554E-05	)	)
(	13.6 	(	2.295700E-04	1.493774E-03	6.909037E-05	)	)
(	13.7 	(	2.289514E-04	1.502521E-03	6.896961E-05	)	)
(	13.8 	(	2.282200E-04	1.510701E-03	6.881303E-05	)	)
(	13.9 	(	2.273760E-04	1.518301E-03	6.862042E-05	)	)
(	14.0 	(	2.264197E-04	1.525305E-03	6.839162E-05	)	)
(	14.1 	(	2.253515E-04	1.531698E-03	6.812648E-05	)	)
(	14.2 	(	2.241718E-04	1.537466E-03	6.782490E-05	)	)
(	14.3 	(	2.228814E-04	1.542594E-03	6.748679E-05	)	)
(	14.4 	(	2.214809E-04	1.547066E-03	6.711211E-05	)	)
(	14.5 	(	2.199712E-04	1.550870E-03	6.670082E-05	)	)
(	14.6 	(	2.183534E-04	1.553991E-03	6.625296E-05	)	)
(	14.7 	(	2.166284E-04	1.556414E-03	6.576854E-05	)	)
(	14.8 	(	2.147976E-04	1.558126E-03	6.524766E-05	)	)
(	14.9 	(	2.128622E-04	1.559113E-03	6.469041E-05	)	)
(	15.0 	(	2.108237E-04	1.559362E-03	6.409693E-05	)	)
(	15.1 	(	2.086837E-04	1.558859E-03	6.346740E-05	)	)
(	15.2 	(	2.064438E-04	1.557591E-03	6.280200E-05	)	)
(	15.3 	(	2.041058E-04	1.555545E-03	6.210097E-05	)	)
(	15.4 	(	2.016718E-04	1.552708E-03	6.136458E-05	)	)
(	15.5 	(	1.991436E-04	1.549068E-03	6.059312E-05	)	)
(	15.6 	(	1.965234E-04	1.544613E-03	5.978693E-05	)	)
(	15.7 	(	1.938135E-04	1.539330E-03	5.894635E-05	)	)
(	15.8 	(	1.910161E-04	1.533208E-03	5.807178E-05	)	)
(	15.9 	(	1.881339E-04	1.526236E-03	5.716364E-05	)	)
(	16.0 	(	1.851693E-04	1.518401E-03	5.622239E-05	)	)
(	16.1 	(	1.821250E-04	1.509693E-03	5.524851E-05	)	)
(	16.2 	(	1.790038E-04	1.500102E-03	5.424251E-05	)	)
(	16.3 	(	1.758086E-04	1.489617E-03	5.320496E-05	)	)
(	16.4 	(	1.725423E-04	1.478227E-03	5.213641E-05	)	)
(	16.5 	(	1.692081E-04	1.465924E-03	5.103749E-05	)	)
(	16.6 	(	1.658090E-04	1.452697E-03	4.990882E-05	)	)
(	16.7 	(	1.623483E-04	1.438538E-03	4.875108E-05	)	)
(	16.8 	(	1.588295E-04	1.423437E-03	4.756496E-05	)	)
(	16.9 	(	1.552558E-04	1.407386E-03	4.635118E-05	)	)
(	17.0 	(	1.516309E-04	1.390377E-03	4.511051E-05	)	)
(	17.1 	(	1.479584E-04	1.372402E-03	4.384371E-05	)	)
(	17.2 	(	1.442418E-04	1.353453E-03	4.255161E-05	)	)
(	17.3 	(	1.404850E-04	1.333524E-03	4.123503E-05	)	)
(	17.4 	(	1.366918E-04	1.312608E-03	3.989483E-05	)	)
(	17.5 	(	1.328661E-04	1.290699E-03	3.853192E-05	)	)
(	17.6 	(	1.290119E-04	1.267789E-03	3.714718E-05	)	)
(	17.7 	(	1.251331E-04	1.243875E-03	3.574157E-05	)	)
(	17.8 	(	1.212339E-04	1.218950E-03	3.431605E-05	)	)
(	17.9 	(	1.173184E-04	1.193010E-03	3.287159E-05	)	)
(	18.0 	(	1.133908E-04	1.166051E-03	3.140921E-05	)	)
(	18.1 	(	1.094553E-04	1.138068E-03	2.992993E-05	)	)
(	18.2 	(	1.055162E-04	1.109058E-03	2.843480E-05	)	)
(	18.3 	(	1.015779E-04	1.079018E-03	2.692490E-05	)	)
(	18.4 	(	9.764477E-05	1.047945E-03	2.540131E-05	)	)
(	18.5 	(	9.372111E-05	1.015837E-03	2.386514E-05	)	)
(	18.6 	(	8.981140E-05	9.826926E-04	2.231751E-05	)	)
(	18.7 	(	8.592010E-05	9.485094E-04	2.075958E-05	)	)
(	18.8 	(	8.205168E-05	9.132868E-04	1.919249E-05	)	)
(	18.9 	(	7.821064E-05	8.770245E-04	1.761742E-05	)	)
(	19.0 	(	7.440149E-05	8.397224E-04	1.603556E-05	)	)
(	19.1 	(	7.062874E-05	8.013808E-04	1.444811E-05	)	)
(	19.2 	(	6.689693E-05	7.620007E-04	1.285629E-05	)	)
(	19.3 	(	6.321057E-05	7.215835E-04	1.126131E-05	)	)
(	19.4 	(	5.957418E-05	6.801308E-04	9.664432E-06	)	)
(	19.5 	(	5.599229E-05	6.376451E-04	8.066883E-06	)	)
(	19.6 	(	5.246939E-05	5.941291E-04	6.469922E-06	)	)
(	19.7 	(	4.900997E-05	5.495860E-04	4.874813E-06	)	)
(	19.8 	(	4.561849E-05	5.040195E-04	3.282823E-06	)	)
(	19.9 	(	4.229940E-05	4.574338E-04	1.695226E-06	)	)
(	20.0 	(	3.905710E-05	4.098337E-04	1.133012E-07	)	)
(	20.1 	(	3.589599E-05	3.612243E-04	-1.461669E-06	)	)
(	20.2 	(	3.282039E-05	3.116112E-04	-3.028402E-06	)	)
(	20.3 	(	2.983460E-05	2.610006E-04	-4.585611E-06	)	)
(	20.4 	(	2.694289E-05	2.093992E-04	-6.132010E-06	)	)
(	20.5 	(	2.414945E-05	1.568141E-04	-7.666315E-06	)	)
(	20.6 	(	2.145842E-05	1.032529E-04	-9.187243E-06	)	)
(	20.7 	(	1.887390E-05	4.872378E-05	-1.069352E-05	)	)
(	20.8 	(	1.639991E-05	-6.764719E-06	-1.218385E-05	)	)
(	20.9 	(	1.404040E-05	-6.320345E-05	-1.365699E-05	)	)
(	21.0 	(	1.179927E-05	-1.205828E-04	-1.511167E-05	)	)
(	21.1 	(	9.680319E-06	-1.788927E-04	-1.654662E-05	)	)
(	21.2 	(	7.687279E-06	-2.381225E-04	-1.796060E-05	)	)
(	21.3 	(	5.823795E-06	-2.982611E-04	-1.935237E-05	)	)
(	21.4 	(	4.093425E-06	-3.592971E-04	-2.072071E-05	)	)
(	21.5 	(	2.499637E-06	-4.212182E-04	-2.206441E-05	)	)
(	21.6 	(	1.045800E-06	-4.840119E-04	-2.338225E-05	)	)
(	21.7 	(	-2.648135E-07	-5.476653E-04	-2.467306E-05	)	)
(	21.8 	(	-1.429035E-06	-6.121647E-04	-2.593565E-05	)	)
(	21.9 	(	-2.443803E-06	-6.774961E-04	-2.716888E-05	)	)
(	22.0 	(	-3.306165E-06	-7.436451E-04	-2.837160E-05	)	)
(	22.1 	(	-4.013284E-06	-8.105966E-04	-2.954270E-05	)	)
(	22.2 	(	-4.562437E-06	-8.783352E-04	-3.068107E-05	)	)
(	22.3 	(	-4.951024E-06	-9.468450E-04	-3.178564E-05	)	)
(	22.4 	(	-5.176567E-06	-1.016110E-03	-3.285534E-05	)	)
(	22.5 	(	-5.236716E-06	-1.086112E-03	-3.388914E-05	)	)
(	22.6 	(	-5.129248E-06	-1.156835E-03	-3.488602E-05	)	)
